sep=;
"System and device control";"Q(P), limitation of change rate";"303";"Off";"";"Parameter.Inverter.VArModCfg.VArCtlWCfg.Dyn.VArGraEna";"RW"
"System and device control";"Q(P), decrease rate";"100";"100";"%/s";"Parameter.Inverter.VArModCfg.VArCtlWCfg.Dyn.VArGraNeg";"RW"
"System and device control";"Q(P), increase rate";"100";"100";"%/s";"Parameter.Inverter.VArModCfg.VArCtlWCfg.Dyn.VArGraPos";"RW"
"System and device control";"Q(P), nominal value filter";"308";"On";"";"Parameter.Inverter.VArModCfg.VArCtlWCfg.Dyn.VArTmEna";"RW"
"System and device control";"Q(P), setting time, nominal value filter";"5";"5";"s";"Parameter.Inverter.VArModCfg.VArCtlWCfg.Dyn.VArTms";"RW"
"System and device control";"Q(P), lower deactivation voltage";"0";"0";"p.u.";"Parameter.Inverter.VArModCfg.VArCtlWCfg.Trg.DsaUnVolPu";"RW"
"System and device control";"Q(P), upper deactivation voltage";"0";"0";"p.u.";"Parameter.Inverter.VArModCfg.VArCtlWCfg.Trg.DsaVolPu";"RW"
"System and device control";"Q(P), lower activation voltage";"0";"0";"p.u.";"Parameter.Inverter.VArModCfg.VArCtlWCfg.Trg.EnaUnVolPu";"RW"
"System and device control";"Q(P), upper activation voltage";"0";"0";"p.u.";"Parameter.Inverter.VArModCfg.VArCtlWCfg.Trg.EnaVolPu";"RW"
"System and device control";"Reactive power mode in case of active power draw";"303";"Off";"";"Parameter.Inverter.VArModCfg.VArModIn";"RW"
"System and device control";"Reactive power fallback process in case of active power draw";"4583";"Maintain procedure";"";"Parameter.Inverter.VArModCfg.VArModInFlb";"RW"
"System and device control";"Reactive power mode in case of active power output";"1074";"cos φ, manual setting";"";"Parameter.Inverter.VArModCfg.VArModOut";"RW"
"System and device control";"Reactive power fallback process in case of active power output";"4583";"Maintain procedure";"";"Parameter.Inverter.VArModCfg.VArModOutFlb";"RW"
"System and device control";"Reactive power for zero active power";"303";"Off";"";"Parameter.Inverter.VArModCfg.VArModZerW";"RW"
"System and device control";"Reactive power fallback process in case of zero active power";"4583";"Maintain procedure";"";"Parameter.Inverter.VArModCfg.VArModZerWFlb";"RW"
"System and device control";"Reactive power mode, reference size for reactive power setting";"5335";"Maximum apparent power VAMax";"";"Parameter.Inverter.VArModCfg.VArNomRefMod";"RW"
"System and device control";"Reactive power behavior, type of reference voltage";"4520";"Mean value of phase voltages";"";"Parameter.Inverter.VArModCfg.VRefMod";"RW"
"Device";"Inverter nominal voltage";"400";"400";"V";"Parameter.Inverter.VRtg";"RW"
"System and device control";"P(f) characteristic curve";"308";"On";"";"Parameter.Inverter.WCtlHzModCfg.Ena";"RW"
"System and device control";"Actual value filter for measured frequency value";"303";"Off";"";"Parameter.Inverter.WCtlHzModCfg.HzFilTmEna";"RW"
"System and device control";"Setting time actual value filter";"0.1";"0.1";"s";"Parameter.Inverter.WCtlHzModCfg.HzFilTms";"RW"
"System and device control";"P(f) reference value for active power in case of overfrequency";"4354";"Maximum active power export";"";"Parameter.Inverter.WCtlHzModCfg.RefModOv";"RW"
"System and device control";"P(f), reference value for active power for underfrequency";"4354";"Maximum active power export";"";"Parameter.Inverter.WCtlHzModCfg.RefModUn";"RW"
"System and device control";"P(f), hysteresis in case of overfrequency";"303";"Off";"";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HystEnaOv";"RW"
"System and device control";"P(f), hysteresis in case of underfrequency";"303";"Off";"";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HystEnaUn";"RW"
"System and device control";"P(f), buckling overfrequency";"60.036";"60.036";"Hz";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzOv[0]";"RW"
"System and device control";"P(f), buckling overfrequency";"66";"66";"Hz";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzOv[1]";"RW"
"System and device control";"P(f), buckling overfrequency";"66";"66";"Hz";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzOv[2]";"RW"
"System and device control";"P(f), active power change per Hz in case of overfrequency";"-33.333";"-33.333";"%";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzOvGra[0]";"RW"
"System and device control";"P(f), active power change per Hz in case of overfrequency";"-40";"-40";"%";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzOvGra[1]";"RW"
"System and device control";"P(f), active power change per Hz in case of overfrequency";"-40";"-40";"%";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzOvGra[2]";"RW"
"System and device control";"P(f), reset underfrequency";"60.036";"60.036";"Hz";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzOvStop";"RW"
"System and device control";"P(f), active power change rate after fault end";"10000";"10000";"%/min";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzStopWGra";"RW"
"System and device control";"P(f), lag time";"1";"1";"s";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzStopWGraTms";"RW"
"System and device control";"P(f), buckling underfrequency";"59.964";"59.964";"Hz";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzUn[0]";"RW"
"System and device control";"P(f), buckling underfrequency";"44";"44";"Hz";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzUn[1]";"RW"
"System and device control";"P(f), buckling underfrequency";"44";"44";"Hz";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzUn[2]";"RW"
"System and device control";"P(f), active power change per Hz in case of underfrequency";"-33.333";"-33.333";"%";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzUnGra[0]";"RW"
"System and device control";"P(f), active power change per Hz in case of underfrequency";"-40";"-40";"%";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzUnGra[1]";"RW"
"System and device control";"P(f), active power change per Hz in case of underfrequency";"-40";"-40";"%";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzUnGra[2]";"RW"
"System and device control";"P(f), reset underfrequency";"59.964";"59.964";"Hz";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzUnStop";"RW"
"System and device control";"P(f), delay for change between over- and underfrequency";"300";"300";"ms";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.WCtlChgOvUnTmms";"RW"
"System and device control";"P(f), tripping delay";"0";"0";"ms";"Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.WCtlTmms";"RW"
"System and device control";"P(f), limitation of ramp rate";"303";"Off";"";"Parameter.Inverter.WCtlHzModCfg.WGraEna";"RW"
"System and device control";"P(f), ramp-down rate";"20";"20";"";"Parameter.Inverter.WCtlHzModCfg.WGraNeg";"RW"
"System and device control";"P(f), ramp-up rate";"20";"20";"";"Parameter.Inverter.WCtlHzModCfg.WGraPos";"RW"
"System and device control";"P(f), setpoint filter";"308";"On";"";"Parameter.Inverter.WCtlHzModCfg.WTmEna";"RW"
"System and device control";"P(f), setting time";"6.51";"6.51";"s";"Parameter.Inverter.WCtlHzModCfg.WTms";"RW"
"System and device control";"Soft start-up rate P";"20";"20";"%/min";"Parameter.Inverter.WGraConn";"RW"
"System and device control";"Soft start-up P";"308";"On";"";"Parameter.Inverter.WGraConnEna";"RW"
"System and device control";"Increase rate in case of insolation change";"10000";"10000";"%/min";"Parameter.Inverter.WGraMpp";"RW"
"System and device control";"Increase rate in case of insolation change";"303";"Off";"";"Parameter.Inverter.WGraMppEna";"RW"
"System and device control";"Reconnect gradient after grid fault";"20";"20";"%/min";"Parameter.Inverter.WGraRecon";"RW"
"System and device control";"Soft start-up P after grid fault";"308";"On";"";"Parameter.Inverter.WGraReconEna";"RW"
"Device";"Rated active power WMaxOutRtg";"30000";"30000";"W";"Parameter.Inverter.WLim";"RO"
"Device";"Set active power limit";"500";"500";"W";"Parameter.Inverter.WMax";"RW"
"AC Side";"Nominal active power WMaxIn";"-1000";"-1000";"W";"Parameter.Inverter.WMaxIn";"RW"
"Type Label";"Rated active power WMaxInRtg";"-1000";"-1000";"W";"Parameter.Inverter.WMaxInRtg";"RO"
"System and device control";"Grid disconnection for 0% active power setting";"1130";"No";"";"Parameter.Inverter.WModCfg.GriSwOpnZerW";"RW"
"System and device control";"Active power limitation P, active power configuration";"30000";"30000";"W";"Parameter.Inverter.WModCfg.WCnstCfg.W";"RW"
"System and device control";"Active power limitation P, active power configuration";"100";"100";"%";"Parameter.Inverter.WModCfg.WCnstCfg.WNom";"RW"
"System and device control";"Limitiation of power-asymmetry";"303";"Off";"";"Parameter.Inverter.WModCfg.WCtlAsym.Ena";"RW"
"System and device control";"Limitiation of power-asymmetry, max. asymmetry of apparent power";"15000";"15000";"VA";"Parameter.Inverter.WModCfg.WCtlAsym.VAMaxAsym";"RW"
"System and device control";"External active power setting, limitation of change rate";"308";"On";"";"Parameter.Inverter.WModCfg.WCtlComCfg.Dyn.WGraEna";"RW"
"System and device control";"External active power setting, decrease rate";"20";"20";"%/s";"Parameter.Inverter.WModCfg.WCtlComCfg.Dyn.WGraNeg";"RW"
"System and device control";"External active power setting, increase rate";"20";"20";"%/s";"Parameter.Inverter.WModCfg.WCtlComCfg.Dyn.WGraPos";"RW"
"System and device control";"External active power setting, nominal value filter";"303";"Off";"";"Parameter.Inverter.WModCfg.WCtlComCfg.Dyn.WTmEna";"RW"
"System and device control";"External active power setting, setting time, nominal value filter";"3";"3";"s";"Parameter.Inverter.WModCfg.WCtlComCfg.Dyn.WTms";"RW"
"System and device control";"External active power setting 2, limitation of change rate";"308";"On";"";"Parameter.Inverter.WModCfg.WCtlComCfg2.Dyn.WGraEna";"RW"
"System and device control";"External active power setting 2, decrease rate";"20";"20";"%/s";"Parameter.Inverter.WModCfg.WCtlComCfg2.Dyn.WGraNeg";"RW"
"System and device control";"External active power setting 2, increase rate";"20";"20";"%/s";"Parameter.Inverter.WModCfg.WCtlComCfg2.Dyn.WGraPos";"RW"
"System and device control";"External active power setting 2, nominal value filter";"303";"Off";"";"Parameter.Inverter.WModCfg.WCtlComCfg2.Dyn.WTmEna";"RW"
"System and device control";"External active power setting 2, setting time, nominal value filter";"3";"3";"s";"Parameter.Inverter.WModCfg.WCtlComCfg2.Dyn.WTms";"RW"
"System and device control";"External active power setpoint 2, low priority";"308";"On";"";"Parameter.Inverter.WModCfg.WCtlComCfg2.LoPrioEna";"RW"
"System and device control";"P(V), tripping delay";"0";"0";"s";"Parameter.Inverter.WModCfg.WCtlVolCfg.ActTms";"RW"
"System and device control";"P(V), number of points used";"2";"2";"";"Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.NumPt";"RW"
"System and device control";"P(V), voltage value";"1.06";"1.06";"p.u.";"Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.XVal[0]";"RW"
"System and device control";"P(V), voltage value";"1.1";"1.1";"p.u.";"Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.XVal[1]";"RW"
"System and device control";"P(V), voltage value";"2";"2";"p.u.";"Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.XVal[2]";"RW"
"System and device control";"P(V), voltage value";"2";"2";"p.u.";"Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.XVal[3]";"RW"
"System and device control";"P(V), voltage value";"2";"2";"p.u.";"Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.XVal[4]";"RW"
"System and device control";"P(V), voltage value";"2";"2";"p.u.";"Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.XVal[5]";"RW"
"System and device control";"P(V), voltage value";"2";"2";"p.u.";"Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.XVal[6]";"RW"
"System and device control";"P(V), voltage value";"2";"2";"p.u.";"Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.XVal[7]";"RW"
"System and device control";"P(V), active power value";"100";"100";"%";"Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.YVal[0]";"RW"
"System and device control";"P(V), active power value";"0";"0";"%";"Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.YVal[1]";"RW"
"System and device control";"P(V), active power value";"0";"0";"%";"Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.YVal[2]";"RW"
"System and device control";"P(V), active power value";"0";"0";"%";"Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.YVal[3]";"RW"
"System and device control";"P(V), active power value";"0";"0";"%";"Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.YVal[4]";"RW"
"System and device control";"P(V), active power value";"0";"0";"%";"Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.YVal[5]";"RW"
"System and device control";"P(V), active power value";"0";"0";"%";"Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.YVal[6]";"RW"
"System and device control";"P(V), active power value";"0";"0";"%";"Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.YVal[7]";"RW"
"System and device control";"P(V), activation";"303";"Off";"";"Parameter.Inverter.WModCfg.WCtlVolCfg.Ena";"RW"
"System and device control";"P(V), low priority";"303";"Off";"";"Parameter.Inverter.WModCfg.WCtlVolCfg.LoPrioEna";"RW"
"System and device control";"P(V), type of reference voltage";"4520";"Mean value of phase voltages";"";"Parameter.Inverter.WModCfg.WCtlVolCfg.VRefMod";"RW"
"System and device control";"P(V), limitation of change rate";"303";"Off";"";"Parameter.Inverter.WModCfg.WCtlVolCfg.WGraEna";"RW"
"System and device control";"P(V), decrease rate";"20";"20";"%/s";"Parameter.Inverter.WModCfg.WCtlVolCfg.WGraNeg";"RW"
"System and device control";"P(V), increase rate";"20";"20";"%/s";"Parameter.Inverter.WModCfg.WCtlVolCfg.WGraPos";"RW"
"System and device control";"P(V), type of reference active power";"4405";"Maximum active power WMax";"";"Parameter.Inverter.WModCfg.WCtlVolCfg.WRefMod";"RW"
"System and device control";"P(V), nominal value filter";"308";"On";"";"Parameter.Inverter.WModCfg.WCtlVolCfg.WTmEna";"RW"
"System and device control";"P(V), setting time, nominal value filter";"13";"13";"s";"Parameter.Inverter.WModCfg.WCtlVolCfg.WTms";"RW"
"System and device control";"Operating mode active power setting";"1079";"External active power setpoint";"";"Parameter.Inverter.WModCfg.WMod";"RW"
"External Communication";"Modbus P-settings at input 2";"303";"Off";"";"Parameter.Mb.ScdInEna";"RW"
"External Communication";"Modbus TCP server on";"1129";"Yes";"";"Parameter.Mb.TcpSrv.IsOn";"RW"
"External Communication";"Modbus TCP server port";"502";"502";"";"Parameter.Mb.TcpSrv.Port";"RW"
"AC Side";"Set total feed-in time at the grid connection pt.";"0";"0";"h";"Parameter.Metering.TotFeedTmhSet";"RW"
"AC Side";"Set absorbed energy";"0";"0";"kWh";"Parameter.Metering.TotkWhInSet";"RW"
"AC Side";"Set total yield";"0";"0";"kWh";"Parameter.Metering.TotkWhOutSet";"RW"
"AC Side";"Set total operating time at grid connection point";"0";"0";"h";"Parameter.Metering.TotOpTmhSet";"RW"
"Type Label";"Nominal current of all phases";"36.1";"36.1";"A";"Parameter.Nameplate.ARtg";"RO"
"Device Components";"Hardware version of the communication assembly";"06";"06";"";"Parameter.Nameplate.CmpCom.HwVer";"RO"
"Device Components";"Revision status of  the communication assembly";"0";"0";"";"Parameter.Nameplate.CmpCom.Rev";"RO"
"Device Components";"Serial number of the communication assembly";"3015281151";"3015281151";"";"Parameter.Nameplate.CmpCom.SerNum";"RO"
"Device Components";"SUSyID of the communication assembly";"427";"427";"";"Parameter.Nameplate.CmpCom.SusyId";"RO"
"Device Components";"Firmware version of the communication assembly";"2.0.19.R";"2.0.19.R";"";"Parameter.Nameplate.CmpCom.SwRev";"RO"
"Device Components";"Serial number of the main processor";"3015281151";"3015281151";"";"Parameter.Nameplate.CmpMain.SerNum";"RO"
"Device Components";"SUSyID of the main processor";"426";"426";"";"Parameter.Nameplate.CmpMain.SusyId";"RO"
"Device Components";"Firmware version of the operating system";"2.2.0.R";"2.2.0.R";"";"Parameter.Nameplate.CmpOS.SwRev";"RO"
"Type Label";"Device name";"3015507996";"3015507996";"";"Parameter.Nameplate.Location";"RW"
"Type Label";"Device class";"8001";"Solar Inverters";"";"Parameter.Nameplate.MainModel";"RO"
"Type Label";"Device type";"9493";"Sunny Tripower X 30-US";"";"Parameter.Nameplate.Model";"RO"
"Type Label";"Type designation";"Sunny Tripower X 30-US";"Sunny Tripower X 30-US";"";"Parameter.Nameplate.ModelStr";"RO"
"Type Label";"Firmware version";"03.06.19.R";"03.06.19.R";"";"Parameter.Nameplate.PkgRev";"RO"
"Type Label";"Serial number";"3015507996";"3015507996";"";"Parameter.Nameplate.SerNum";"RO"
"Type Label";"Manufacturer";"461";"SMA";"";"Parameter.Nameplate.Vendor";"RO"
"Type Label";"WiFi-MAC address";"6C:1D:EB:59:4C:F8";"6C:1D:EB:59:4C:F8";"";"Parameter.Nameplate.WlMacId";"RO"
"Device";"DC voltage control type";"295";"MPP";"";"Parameter.Operation.CtrlType";"RW"
"DC Side";"Starting the I-V curve measurement";"973";"------";"";"Parameter.Operation.IVCrv.MsStr[0]";"RW"
"Device";"Load parameter";"302";"-------";"";"Parameter.Operation.LodFnc";"RW"
"AC Side";"Manual restart activated";"1129";"Yes";"";"Parameter.Operation.ManRstr.IsOn";"RW"
"AC Side";"Manual restart after arc detection";"5407";"Yes, after 5 electric arc detections within 24 hrs";"";"Parameter.Operation.ManRstr.ManRstrAFCI";"RW"
"AC Side";"Manual restart after active islanding detection";"303";"Off";"";"Parameter.Operation.ManRstr.ManRstrAID";"RW"
"AC Side";"Manual restart after frequency error";"303";"Off";"";"Parameter.Operation.ManRstr.ManRstrHz";"RW"
"AC Side";"Manual restart after overvoltage";"303";"Off";"";"Parameter.Operation.ManRstr.ManRstrOvVol";"RW"
"AC Side";"Manual restart after passive islanding detection";"303";"Off";"";"Parameter.Operation.ManRstr.ManRstrPID";"RW"
"AC Side";"Manual restart after fault current";"308";"On";"";"Parameter.Operation.ManRstr.ManRstrRCD";"RW"
"AC Side";"Manual restart after undervoltage";"303";"Off";"";"Parameter.Operation.ManRstr.ManRstrUnVol";"RW"
"Device";"General operating mode";"1467";"Start";"";"Parameter.Operation.OpMod";"RW"
"DC Side";"Rapid Shutdown Initiator";"5146";"AC disconnect PV system";"";"Parameter.Operation.RSSInitiator";"RW"
"DC Side";"Rapid Shutdown Mode";"4128";"SunSpec shutdown";"";"Parameter.Operation.RSSOpMode";"RW"
"Further Applications";"Start delay";"0";"0";"s";"Parameter.Operation.StrTms";"RW"
"Device";"Reset operating data";"973";"------";"";"Parameter.Operation.ValRsIstl[0]";"RW"
"Grid connection";"Rated apparent power of all inverters";"30000";"30000";"VA";"Parameter.Plnt.VARtg";"RW"
"AC Side";"Set PV generation meter";"0";"0";"kWh";"Parameter.PvGen.PvWhSet";"RW"
"Device";"Grid and system protection";"303";"Off";"";"Parameter.PwrCtlMdul.GriSysPro";"RW"
"System communication";"Current speedwire DNS server address";"192.168.10.1";"192.168.10.1";"";"Parameter.Spdwr.ActlDnsSrvIp";"RO"
"System communication";"Current speedwire gateway address";"192.168.10.1";"192.168.10.1";"";"Parameter.Spdwr.ActlGwIp";"RO"
"System communication";"Current speedwire IP address";"192.168.10.33";"192.168.10.33";"";"Parameter.Spdwr.ActlIp";"RO"
"System communication";"Current speedwire subnet mask";"255.255.255.0";"255.255.255.0";"";"Parameter.Spdwr.ActlSnetMsk";"RO"
"System communication";"Automatic speedwire configuration switched on";"1130";"No";"";"Parameter.Spdwr.AutoCfgIsOn";"RW"
"System communication";"IGMP query interval";"125";"125";"s";"Parameter.Spdwr.IgmpQryTms";"RW"
"System communication";"Send IGMP requests";"4479";"Version 3";"";"Parameter.Spdwr.IgmpQryTx";"RW"
"Device";"Version of communication Bootloader";"sma-20231121";"sma-20231121";"";"Parameter.SwCmp.CmpComBlt.SwRev";"RO"
"Device";"ennexOS framework version";"1.42.0.R";"1.42.0.R";"";"Parameter.SwCmp.CmpEnnexOS.Frwk.SwRev";"RO"
"Device";"Initiate device restart";"302";"-------";"";"Parameter.Sys.DevRstr";"RW"
"Device";"Find device";"303";"Off";"";"Parameter.Sys.DevSig";"RW"
"Device";"Run self test";"973";"------";"";"Parameter.Sys.SelfTst[0]";"RW"
"Device";"Prescribed self-test";"3585";"No self-test set";"";"Parameter.Sys.SelfTstDmd";"RO"
"Device";"Automatic updates activated";"1129";"Yes";"";"Parameter.Upd.AutoUpdIsOn";"RW"
"Device";"Check for update and install it";"302";"-------";"";"Parameter.Upd.AvalChkIstl";"RW"
"External Communication";"Webconnect functionality switched on";"1129";"Yes";"";"Parameter.WebConn.IsOn";"RW"
"External Communication";"Webconnect version";"1.05.0.R";"1.05.0.R";"";"Parameter.WebConn.SwRev";"RO"
"System communication";"Currently used IP DNS server address for WiFi";"172.22.0.3";"172.22.0.3";"";"Parameter.Wl.ActlDnsSrvIp";"RO"
"System communication";"Currently used IP gateway address for WiFi";"172.22.0.3";"172.22.0.3";"";"Parameter.Wl.ActlGwIp";"RO"
"System communication";"Currently used IP address for WiFi";"172.22.0.1";"172.22.0.1";"";"Parameter.Wl.ActlIp";"RO"
"System communication";"Currently used IP subnet mask for WiFi";"255.255.0.0";"255.255.0.0";"";"Parameter.Wl.ActlSnetMsk";"RO"
"System communication";"Automatic configuration of WiFi is turned on";"1129";"Yes";"";"Parameter.Wl.AutoCfgIsOn";"RW"
"System communication";"Perform WiFi scan";"302";"-------";"";"Parameter.Wl.DoAcq";"RW"
"System communication";"Activate WPS";"302";"-------";"";"Parameter.Wl.DoWPS";"RW"
"System communication";"WiFi is turned on";"1129";"Yes";"";"Parameter.Wl.IsOn";"RW"
"System communication";"Encryption for WiFi";"3324";"WPA2";"";"Parameter.Wl.Sec.Cry";"RW"
"System communication";"WiFi password";"****";"****";"";"Parameter.Wl.Sec.Psk";"RW"
"System communication";"SSID of WiFi";"MPS Lab 2";"MPS Lab 2";"";"Parameter.Wl.Sec.Ssid";"RW"
"System communication";"Soft-access-point is turned on";"1129";"Yes";"";"Parameter.Wl.SoftAcsIsOn";"RW"